filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info 
chalice\tests\functional\test_awsclient.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,3822,4,5,"[3822, 3823, 3824, 3825, 3826]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_awsclient.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,3841,4,5,"[3841, 3842, 3843, 3844]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_awsclient.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,3859,4,47,"[3859, 3860]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,78,4,29,[78],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,79,4,44,[79],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,96,4,29,[96],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,97,4,35,[97],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,100,8,52,[100],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,hashlib,B324,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,Use of weak MD5 hash for security. Consider usedforsecurity=False,110,28,49,[110],https://bandit.readthedocs.io/en/1.8.6/plugins/b324_hashlib.html
chalice\tests\functional\test_deployer.py,hashlib,B324,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,Use of weak MD5 hash for security. Consider usedforsecurity=False,123,23,44,[123],https://bandit.readthedocs.io/en/1.8.6/plugins/b324_hashlib.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,124,4,44,[124],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,140,4,44,[140],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,153,4,28,[153],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,163,4,40,[163],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,164,4,58,[164],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,165,4,58,[165],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,169,4,44,[169],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,198,4,27,[198],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,199,4,37,[199],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,204,4,31,[204],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,225,8,59,[225],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,256,4,54,[256],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,271,4,62,[271],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,296,4,39,[296],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,357,4,26,[357],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,371,4,26,[371],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,388,8,51,[388],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,391,8,47,[391],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,411,4,64,[411],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,472,4,5,"[472, 473, 474, 475, 476]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_deployer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,486,4,53,[486],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,blacklist,B404,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Consider possible security implications associated with the subprocess module.,9,0,17,[9],https://bandit.readthedocs.io/en/1.8.6/blacklists/blacklist_imports.html#b404-import-subprocess
chalice\tests\functional\test_local.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Call to requests without timeout,191,12,72,"[191, 192]",https://bandit.readthedocs.io/en/1.8.6/plugins/b113_request_without_timeout.html
chalice\tests\functional\test_local.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Call to requests without timeout,201,15,63,[201],https://bandit.readthedocs.io/en/1.8.6/plugins/b113_request_without_timeout.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,202,4,73,[202],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,203,4,77,[203],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,209,4,38,[209],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,210,4,47,[210],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,223,4,52,[223],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,229,4,52,[229],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,230,4,77,[230],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,231,4,30,[231],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,239,4,52,[239],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,240,4,77,[240],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,241,4,30,[241],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,244,4,52,[244],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,245,4,77,[245],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,246,4,30,[246],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,271,8,9,"[271, 272, 273, 274]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\functional\test_local.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,275,4,38,[275],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
